Order_ID,Order_Date,Customer_ID,Product_Name,Category,Quantity,Unit_Price,Total_Sales,Region,Order_Status,Sales_Channel,Order_Month,Order_Year,Order_Quarter
ORD-1680,2025-09-09,CUST-227,Second Plus,Furniture,41,876.81,35949.21,West,Shipped,Phone,9,2025,2025Q3
ORD-1681,2025-07-07,CUST-162,Relate Lite,Furniture,39,1637.49,63862.11,Central,Pending,Online,7,2025,2025Q3
ORD-1682,2025-01-21,CUST-333,Time Lite,Furniture,1,249.22,249.22,South,Cancelled,In-Store,1,2025,2025Q1
ORD-1683,2026-04-17,CUST-168,Candidate Lite,Clothing,3,1093.53,3280.59,East,Returned,Mobile App,4,2026,2026Q2
ORD-1684,2026-05-28,CUST-337,Occur Lite,Clothing,13,21.46,278.98,East,Pending,Phone,5,2026,2026Q2
ORD-1685,2024-10-08,CUST-441,Certainly Pro,Sports,28,655.93,18366.04,Central,Pending,Online,10,2024,2024Q4
ORD-1686,2024-06-22,CUST-371,Human Max,Clothing,49,739.26,36223.74,South,Shipped,Online,6,2024,2024Q2
ORD-1688,2025-12-08,CUST-404,Feel Basic,Sports,33,1393.98,46001.34,East,Cancelled,Phone,12,2025,2025Q4
ORD-1689,2025-05-03,CUST-262,Always Basic,Food & Beverage,38,783.23,29762.74,South,Shipped,Online,5,2025,2025Q2
ORD-1690,2026-03-08,CUST-486,Skill Basic,Furniture,6,902.9,5417.4,West,Cancelled,Mobile App,3,2026,2026Q1
ORD-1691,2026-01-21,CUST-326,Entire Pro,Clothing,44,482.71,21239.24,East,Pending,Online,1,2026,2026Q1
ORD-1692,2024-11-18,CUST-413,Cell Max,Electronics,45,752.77,33874.65,East,Pending,Mobile App,11,2024,2024Q4
ORD-1693,2025-06-21,CUST-468,Scene Basic,Food & Beverage,32,1037.7849999999999,33209.12,West,Cancelled,Online,6,2025,2025Q2
ORD-1694,2025-04-16,CUST-358,Ready Lite,Furniture,45,155.66,7004.7,Central,Pending,Phone,4,2025,2025Q2
ORD-1695,2024-10-14,CUST-318,Effort Basic,Furniture,47,1210.86,56910.42,South,Cancelled,Phone,10,2024,2024Q4
ORD-1696,2025-08-25,CUST-380,Heavy Plus,Food & Beverage,21,1339.74,28134.54,East,Shipped,Phone,8,2025,2025Q3
ORD-1697,2026-03-16,CUST-328,Only Lite,Food & Beverage,16,1242.79,19884.64,West,Returned,Mobile App,3,2026,2026Q1
ORD-1698,2024-12-11,CUST-181,Firm Lite,Food & Beverage,21,932.35,19579.35,East,Shipped,Phone,12,2024,2024Q4
ORD-1699,2026-01-31,CUST-480,Suffer Lite,Electronics,11,765.77,8423.47,West,Returned,Mobile App,1,2026,2026Q1
ORD-1700,2025-01-14,CUST-343,Goal Basic,Sports,37,1728.03,63937.11,East,Shipped,Mobile App,1,2025,2025Q1
ORD-1701,2025-10-10,CUST-330,Arm Lite,Sports,36,1042.97,37546.92,North,Delivered,Mobile App,10,2025,2025Q4
ORD-1703,2024-07-06,CUST-484,Life Pro,Furniture,19,61.03,1159.57,South,Shipped,Online,7,2024,2024Q3
ORD-1705,2026-01-21,CUST-426,Them Max,Sports,18,766.59,13798.62,Central,Cancelled,Mobile App,1,2026,2026Q1
ORD-1706,2025-04-02,CUST-241,Citizen Lite,Food & Beverage,47,803.66,37772.02,South,Delivered,Online,4,2025,2025Q2
ORD-1707,2026-02-21,CUST-492,Ground Plus,Furniture,41,1164.54,47746.14,Central,Shipped,Phone,2,2026,2026Q1
ORD-1708,2026-02-05,CUST-498,Writer Basic,Sports,49,1071.87,52521.63,North,Shipped,In-Store,2,2026,2026Q1
ORD-1709,2024-07-25,CUST-366,Must Max,Furniture,14,1219.73,17076.22,West,Shipped,Online,7,2024,2024Q3
ORD-1710,2025-09-08,CUST-348,Necessary Plus,Clothing,15,1532.12,22981.8,South,Cancelled,Mobile App,9,2025,2025Q3
ORD-1711,2024-09-14,CUST-420,Little Lite,Sports,31,1627.84,50463.04,West,Delivered,Online,9,2024,2024Q3
ORD-1712,2026-03-21,CUST-222,Range Basic,Clothing,1,1439.06,1439.06,East,Shipped,Mobile App,3,2026,2026Q1
ORD-1713,2024-12-26,CUST-240,Ask Lite,Furniture,3,1911.49,5734.47,North,Cancelled,Phone,12,2024,2024Q4
ORD-1714,2026-01-31,CUST-325,Condition Max,Electronics,16,46.28,740.48,West,Cancelled,Online,1,2026,2026Q1
ORD-1715,2025-07-26,CUST-139,Bad Plus,Food & Beverage,23,399.6,9190.8,West,Shipped,In-Store,7,2025,2025Q3
ORD-1716,2024-10-07,CUST-465,Born Lite,Clothing,11,25.05,275.55,South,Returned,Online,10,2024,2024Q4
ORD-1717,2025-04-30,CUST-246,Job Max,Furniture,12,1298.47,15581.64,East,Returned,Mobile App,4,2025,2025Q2
ORD-1718,2025-01-25,CUST-220,Grow Basic,Sports,10,1797.08,17970.8,South,Pending,Mobile App,1,2025,2025Q1
ORD-1719,2024-12-29,CUST-239,Break Plus,Clothing,32,494.53,15824.96,East,Delivered,In-Store,12,2024,2024Q4
ORD-1720,2024-10-13,CUST-271,Policy Plus,Furniture,16,1854.8,29676.8,South,Pending,Mobile App,10,2024,2024Q4
ORD-1721,2024-09-23,CUST-263,Fear Max,Electronics,8,129.93,1039.44,West,Pending,Mobile App,9,2024,2024Q3
ORD-1722,2026-02-15,CUST-376,Language Plus,Clothing,38,1869.53,71042.14,West,Returned,Mobile App,2,2026,2026Q1
ORD-1724,2026-05-27,CUST-170,Once Basic,Clothing,24,211.83,5083.92,West,Delivered,Online,5,2026,2026Q2
ORD-1725,2024-10-09,CUST-177,Require Plus,Furniture,28,976.88,27352.64,Central,Cancelled,In-Store,10,2024,2024Q4
ORD-1726,2026-02-12,CUST-218,Prevent Lite,Food & Beverage,8,520.99,4167.92,West,Delivered,In-Store,2,2026,2026Q1
ORD-1727,2026-02-22,CUST-296,Special Lite,Furniture,28,576.9,16153.2,Central,Shipped,Phone,2,2026,2026Q1
ORD-1728,2025-02-24,CUST-455,Which Basic,Furniture,36,621.51,22374.36,West,Delivered,Mobile App,2,2025,2025Q1
ORD-1729,2025-11-10,CUST-178,Game Lite,Furniture,26,1608.02,41808.52,Central,Shipped,In-Store,11,2025,2025Q4
ORD-1730,2026-02-06,CUST-461,Matter Max,Sports,8,1082.93,8663.44,Central,Pending,Mobile App,2,2026,2026Q1
ORD-1731,2024-08-04,CUST-209,Four Pro,Furniture,28,1037.7849999999999,29057.98,West,Cancelled,In-Store,8,2024,2024Q3
ORD-1732,2024-07-22,CUST-132,Trip Plus,Food & Beverage,28,1224.56,34287.68,Central,Delivered,Phone,7,2024,2024Q3
ORD-1733,2025-02-21,CUST-312,Paper Max,Electronics,37,1435.14,53100.18,North,Cancelled,In-Store,2,2025,2025Q1
ORD-1734,2024-07-30,CUST-308,Year Basic,Food & Beverage,41,552.52,22653.32,East,Pending,Online,7,2024,2024Q3
ORD-1735,2025-09-27,CUST-269,Project Pro,Electronics,36,832.96,29986.56,Central,Pending,Mobile App,9,2025,2025Q3
ORD-1736,2025-11-10,CUST-377,Ask Basic,Sports,27,252.55,6818.85,Central,Pending,Online,11,2025,2025Q4
ORD-1737,2025-01-09,CUST-338,Player Pro,Sports,17,370.49,6298.33,North,Pending,In-Store,1,2025,2025Q1
ORD-1738,2025-02-04,CUST-312,Sit Max,Sports,9,1365.42,12288.78,North,Returned,In-Store,2,2025,2025Q1
ORD-1739,2025-08-31,CUST-131,Yet Pro,Electronics,33,371.06,12244.98,South,Delivered,Phone,8,2025,2025Q3
ORD-1741,2025-02-23,CUST-315,Worry Max,Clothing,13,1421.0,18473.0,South,Pending,Phone,2,2025,2025Q1
ORD-1742,2025-08-16,CUST-299,Organization Plus,Sports,28,222.69,6235.32,Central,Delivered,In-Store,8,2025,2025Q3
ORD-1743,2024-06-17,CUST-494,Style Basic,Electronics,48,1138.95,54669.6,North,Cancelled,Phone,6,2024,2024Q2
ORD-1744,2025-08-15,CUST-399,Fast Lite,Food & Beverage,29,520.56,15096.24,Central,Delivered,In-Store,8,2025,2025Q3
ORD-1745,2025-11-01,CUST-456,Around Plus,Sports,13,1926.22,25040.86,West,Pending,In-Store,11,2025,2025Q4
ORD-1746,2026-05-22,CUST-110,Article Pro,Furniture,46,972.26,44723.96,East,Returned,Mobile App,5,2026,2026Q2
ORD-1747,2025-03-11,CUST-491,Able Lite,Food & Beverage,35,1613.93,56487.55,West,Shipped,Online,3,2025,2025Q1
ORD-1748,2026-04-06,CUST-394,Run Plus,Electronics,6,1104.95,6629.7,North,Returned,Mobile App,4,2026,2026Q2
ORD-1749,2026-04-03,CUST-294,Write Max,Clothing,18,96.39,1735.02,North,Returned,Online,4,2026,2026Q2
ORD-1750,2026-04-03,CUST-344,Yard Pro,Clothing,5,1269.97,6349.85,North,Returned,Online,4,2026,2026Q2
ORD-1751,2025-03-03,CUST-103,Officer Plus,Clothing,47,1903.29,89454.63,East,Shipped,In-Store,3,2025,2025Q1
ORD-1752,2025-12-03,CUST-280,Water Pro,Furniture,25,1207.21,30180.25,South,Pending,Phone,12,2025,2025Q4
ORD-1753,2025-08-11,CUST-252,Well Plus,Food & Beverage,2,1640.19,3280.38,Central,Pending,Phone,8,2025,2025Q3
ORD-1754,2024-09-07,CUST-485,Resource Basic,Sports,10,1769.57,17695.7,Central,Pending,Phone,9,2024,2024Q3
ORD-1755,2025-01-10,CUST-299,Whether Max,Food & Beverage,30,463.88,13916.4,Central,Returned,Mobile App,1,2025,2025Q1
ORD-1756,2024-11-02,CUST-314,Listen Lite,Clothing,45,431.97,19438.65,Central,Cancelled,Phone,11,2024,2024Q4
ORD-1758,2025-01-13,CUST-482,Arm Pro,Clothing,33,827.95,27322.35,South,Delivered,Phone,1,2025,2025Q1
ORD-1759,2025-04-21,CUST-476,Cause Max,Electronics,1,1681.32,1681.32,West,Cancelled,Phone,4,2025,2025Q2
ORD-1760,2024-11-11,CUST-379,Network Lite,Food & Beverage,18,1801.05,32418.9,East,Returned,Phone,11,2024,2024Q4
ORD-1762,2026-03-25,CUST-212,Nor Max,Clothing,47,481.37,22624.39,West,Cancelled,In-Store,3,2026,2026Q1
ORD-1764,2025-07-27,CUST-212,Debate Max,Electronics,11,556.86,6125.46,Central,Shipped,Online,7,2025,2025Q3
ORD-1765,2026-01-09,CUST-239,Defense Lite,Electronics,21,1647.0,34587.0,South,Pending,Mobile App,1,2026,2026Q1
ORD-1766,2025-05-03,CUST-323,Station Lite,Food & Beverage,26,853.24,22184.24,East,Cancelled,Phone,5,2025,2025Q2
ORD-1767,2025-08-02,CUST-348,Scene Pro,Furniture,25,1338.42,33460.5,North,Returned,Phone,8,2025,2025Q3
ORD-1768,2025-02-20,CUST-114,Even Max,Clothing,22,200.12,4402.64,West,Returned,Mobile App,2,2025,2025Q1
ORD-1769,2024-10-29,CUST-299,Choice Plus,Clothing,27,1251.48,33789.96,North,Cancelled,Online,10,2024,2024Q4
ORD-1770,2026-01-07,CUST-272,Thing Lite,Sports,49,909.02,44541.98,East,Delivered,Online,1,2026,2026Q1
ORD-1771,2026-05-17,CUST-442,Memory Plus,Clothing,13,1177.35,15305.55,West,Delivered,Mobile App,5,2026,2026Q2
ORD-1772,2024-08-03,CUST-447,Smile Plus,Food & Beverage,33,344.35,11363.55,North,Shipped,Phone,8,2024,2024Q3
ORD-1773,2024-07-23,CUST-307,Against Basic,Electronics,34,1476.38,50196.92,North,Pending,Mobile App,7,2024,2024Q3
ORD-1774,2025-11-12,CUST-470,Add Pro,Clothing,41,1726.97,70805.77,South,Shipped,Mobile App,11,2025,2025Q4
ORD-1775,2025-08-15,CUST-184,Actually Pro,Sports,35,441.31,15445.85,East,Pending,Mobile App,8,2025,2025Q3
ORD-1776,2024-10-16,CUST-339,International Pro,Food & Beverage,1,200.47,200.47,East,Pending,Mobile App,10,2024,2024Q4
ORD-1777,2026-04-02,CUST-165,Standard Max,Food & Beverage,21,57.04,1197.84,East,Pending,Online,4,2026,2026Q2
ORD-1778,2024-11-12,CUST-418,Source Lite,Food & Beverage,48,1287.52,61800.96,West,Pending,Mobile App,11,2024,2024Q4
ORD-1779,2024-12-27,CUST-373,Business Lite,Food & Beverage,6,1218.12,7308.72,South,Returned,Phone,12,2024,2024Q4
ORD-1780,2025-04-10,CUST-113,Per Basic,Food & Beverage,28,1097.93,30742.04,Central,Cancelled,Phone,4,2025,2025Q2
ORD-1781,2026-01-09,CUST-301,Strong Basic,Food & Beverage,17,471.57,8016.69,Unknown,Pending,In-Store,1,2026,2026Q1
ORD-1782,2025-09-02,CUST-403,Property Basic,Electronics,5,787.9,3939.5,East,Cancelled,In-Store,9,2025,2025Q3
ORD-1783,2026-02-25,CUST-388,Source Plus,Electronics,31,1193.01,36983.31,West,Pending,Mobile App,2,2026,2026Q1
ORD-1784,2025-02-20,CUST-439,Pick Pro,Sports,5,998.57,4992.85,North,Returned,In-Store,2,2025,2025Q1
ORD-1785,2026-06-02,CUST-113,Right Max,Clothing,38,1975.69,75076.22,West,Returned,Mobile App,6,2026,2026Q2
ORD-1786,2025-02-16,CUST-142,Phone Lite,Furniture,3,281.52,844.56,West,Cancelled,Online,2,2025,2025Q1
ORD-1787,2024-12-10,CUST-429,Issue Max,Electronics,23,1393.34,32046.82,East,Cancelled,Online,12,2024,2024Q4
ORD-1788,2025-12-19,CUST-319,So Pro,Furniture,37,814.59,30139.83,North,Shipped,Online,12,2025,2025Q4
ORD-1789,2025-10-13,CUST-169,Those Pro,Sports,37,862.12,31898.44,East,Shipped,Online,10,2025,2025Q4
ORD-1790,2024-08-29,CUST-336,Trip Lite,Clothing,10,1438.02,14380.2,North,Shipped,Phone,8,2024,2024Q3
ORD-1791,2024-08-01,CUST-193,Message Plus,Electronics,10,1387.95,13879.5,North,Shipped,Online,8,2024,2024Q3
ORD-1792,2025-10-28,CUST-125,Manage Basic,Electronics,19,1982.6,37669.4,North,Shipped,Online,10,2025,2025Q4
ORD-1793,2025-10-11,CUST-233,Film Plus,Clothing,17,265.5,4513.5,East,Pending,Phone,10,2025,2025Q4
ORD-1794,2026-01-03,CUST-294,Grow Pro,Clothing,21,217.18,4560.78,North,Delivered,Mobile App,1,2026,2026Q1
ORD-1795,2024-07-21,CUST-267,However Pro,Furniture,14,1451.43,20320.02,South,Shipped,In-Store,7,2024,2024Q3
ORD-1796,2024-08-12,CUST-208,Everyone Plus,Furniture,9,1160.99,10448.91,South,Shipped,Mobile App,8,2024,2024Q3
ORD-1797,2024-07-01,CUST-332,Player Basic,Clothing,46,555.58,25556.68,Central,Cancelled,Mobile App,7,2024,2024Q3
ORD-1798,2026-05-23,CUST-267,City Basic,Electronics,1,168.04,168.04,South,Delivered,In-Store,5,2026,2026Q2
ORD-1799,2026-03-26,CUST-272,Bad Pro,Food & Beverage,45,180.46,8120.7,Central,Delivered,Online,3,2026,2026Q1
ORD-1800,2024-09-16,CUST-489,Involve Basic,Sports,13,1789.44,23262.72,South,Delivered,Online,9,2024,2024Q3
ORD-1801,2026-01-01,CUST-294,Side Basic,Sports,4,391.82,1567.28,East,Cancelled,Online,1,2026,2026Q1
ORD-1802,2024-12-16,CUST-242,Race Lite,Furniture,1,653.51,653.51,Central,Returned,Online,12,2024,2024Q4
ORD-1803,2025-08-25,CUST-485,Create Lite,Clothing,49,461.05,22591.45,West,Delivered,In-Store,8,2025,2025Q3
ORD-1804,2026-03-26,CUST-315,Recognize Max,Electronics,40,716.44,28657.6,West,Delivered,Online,3,2026,2026Q1
ORD-1805,2025-10-23,CUST-229,Kind Plus,Electronics,32,148.15,4740.8,South,Cancelled,Online,10,2025,2025Q4
ORD-1806,2025-08-28,CUST-141,Today Pro,Furniture,34,1042.93,35459.62,West,Returned,Online,8,2025,2025Q3
ORD-1807,2026-04-04,CUST-340,Have Basic,Furniture,28,144.55,4047.4,South,Pending,In-Store,4,2026,2026Q2
ORD-1808,2025-03-23,CUST-109,Voice Max,Food & Beverage,31,1602.71,49684.01,South,Delivered,Phone,3,2025,2025Q1
ORD-1809,2024-09-17,CUST-483,And Lite,Sports,8,475.09,3800.72,West,Pending,In-Store,9,2024,2024Q3
ORD-1810,2026-01-13,CUST-376,New Basic,Sports,39,1084.62,42300.18,West,Returned,Online,1,2026,2026Q1
ORD-1811,2025-10-12,CUST-126,Success Plus,Sports,26,1761.36,45795.36,North,Shipped,In-Store,10,2025,2025Q4
ORD-1812,2026-02-04,CUST-279,Adult Lite,Furniture,34,1305.25,44378.5,Central,Delivered,Mobile App,2,2026,2026Q1
ORD-1813,2025-02-10,CUST-214,Picture Pro,Food & Beverage,3,1070.59,3211.77,South,Cancelled,Mobile App,2,2025,2025Q1
ORD-1814,2025-06-10,CUST-432,Left Basic,Clothing,12,655.42,7865.04,West,Delivered,Phone,6,2025,2025Q2
ORD-1815,2025-06-05,CUST-135,Nice Max,Furniture,1,672.67,672.67,Central,Shipped,Online,6,2025,2025Q2
ORD-1816,2024-08-21,CUST-499,Charge Pro,Food & Beverage,44,1342.28,59060.32,West,Shipped,Phone,8,2024,2024Q3
ORD-1817,2024-06-14,CUST-433,Tax Basic,Furniture,5,1988.34,9941.7,West,Pending,Mobile App,6,2024,2024Q2
ORD-1818,2026-03-03,CUST-120,Turn Basic,Clothing,30,1327.06,39811.8,North,Cancelled,Phone,3,2026,2026Q1
ORD-1819,2024-12-11,CUST-486,Degree Basic,Clothing,30,1119.99,33599.7,South,Shipped,Mobile App,12,2024,2024Q4
ORD-1820,2026-04-28,CUST-115,Per Basic,Food & Beverage,17,1463.99,24887.83,South,Shipped,Mobile App,4,2026,2026Q2
ORD-1821,2026-05-16,CUST-226,Walk Basic,Electronics,48,935.76,44916.48,East,Returned,In-Store,5,2026,2026Q2
ORD-1822,2025-12-02,CUST-202,Trade Pro,Clothing,47,1037.7849999999999,48775.89,North,Shipped,Online,12,2025,2025Q4
ORD-1823,2025-11-12,CUST-110,Story Plus,Clothing,23,1128.97,25966.31,Central,Delivered,Mobile App,11,2025,2025Q4
ORD-1824,2025-05-26,CUST-418,Effect Plus,Clothing,15,1915.67,28735.05,North,Delivered,Online,5,2025,2025Q2
ORD-1825,2025-08-13,CUST-178,Successful Pro,Clothing,37,358.85,13277.45,Central,Pending,Phone,8,2025,2025Q3
ORD-1826,2025-03-26,CUST-222,Tonight Plus,Electronics,21,1383.11,29045.31,South,Pending,Phone,3,2025,2025Q1
ORD-1827,2024-09-26,CUST-164,Hear Max,Sports,14,409.86,5738.04,East,Cancelled,Mobile App,9,2024,2024Q3
ORD-1828,2025-07-15,CUST-342,Cold Max,Sports,2,1037.7849999999999,2075.57,East,Cancelled,Online,7,2025,2025Q3
ORD-1829,2025-08-09,CUST-442,Alone Pro,Clothing,11,202.39,2226.29,South,Returned,Mobile App,8,2025,2025Q3
ORD-1830,2024-12-14,CUST-158,Instead Max,Electronics,39,906.24,35343.36,West,Pending,Mobile App,12,2024,2024Q4
ORD-1831,2025-09-26,CUST-388,Thus Pro,Furniture,38,1514.77,57561.26,North,Returned,In-Store,9,2025,2025Q3
ORD-1832,2026-03-22,CUST-211,Along Max,Electronics,34,701.67,23856.78,East,Cancelled,Phone,3,2026,2026Q1
ORD-1833,2025-11-28,CUST-338,Technology Lite,Food & Beverage,38,1333.17,50660.46,West,Shipped,Online,11,2025,2025Q4
ORD-1834,2025-05-29,CUST-458,Time Pro,Furniture,34,1592.95,54160.3,Central,Returned,Phone,5,2025,2025Q2
ORD-1835,2025-02-16,CUST-231,Office Basic,Sports,18,1855.08,33391.44,East,Shipped,In-Store,2,2025,2025Q1
ORD-1836,2026-04-15,CUST-492,Party Max,Sports,30,476.94,14308.2,Central,Returned,Phone,4,2026,2026Q2
ORD-1837,2025-05-31,CUST-288,Several Lite,Electronics,15,804.64,12069.6,West,Returned,In-Store,5,2025,2025Q2
ORD-1838,2025-08-05,CUST-185,Unit Pro,Sports,27,313.31,8459.37,Central,Cancelled,Phone,8,2025,2025Q3
ORD-1839,2025-03-29,CUST-410,Step Max,Electronics,34,1985.04,67491.36,West,Returned,Online,3,2025,2025Q1
ORD-1840,2024-12-29,CUST-410,When Basic,Electronics,38,1854.73,70479.74,Central,Cancelled,In-Store,12,2024,2024Q4
ORD-1841,2024-08-31,CUST-482,View Max,Electronics,33,1084.51,35788.83,North,Returned,Phone,8,2024,2024Q3
ORD-1842,2024-11-05,CUST-467,Both Lite,Electronics,24,1685.65,40455.6,East,Returned,In-Store,11,2024,2024Q4
ORD-1844,2025-03-19,CUST-498,Word Plus,Food & Beverage,30,1250.94,37528.2,West,Pending,Phone,3,2025,2025Q1
ORD-1845,2024-08-31,CUST-183,Before Lite,Food & Beverage,42,187.36,7869.12,Central,Cancelled,Mobile App,8,2024,2024Q3
ORD-1846,2024-07-05,CUST-259,Tell Lite,Food & Beverage,17,1512.99,25720.83,South,Returned,Online,7,2024,2024Q3
ORD-1847,2024-09-17,CUST-155,Nearly Pro,Electronics,5,264.15,1320.75,East,Shipped,Online,9,2024,2024Q3
ORD-1848,2024-07-01,CUST-396,City Plus,Sports,29,1653.87,47962.23,Unknown,Delivered,Online,7,2024,2024Q3
ORD-1849,2025-11-01,CUST-113,Republican Pro,Furniture,4,1566.24,6264.96,Central,Cancelled,Online,11,2025,2025Q4
ORD-1850,2025-08-15,CUST-259,Success Max,Food & Beverage,10,1420.4,14204.0,North,Pending,Mobile App,8,2025,2025Q3
ORD-1851,2024-06-29,CUST-394,Avoid Lite,Clothing,17,81.96,1393.32,South,Pending,Phone,6,2024,2024Q2
ORD-1852,2025-03-18,CUST-446,Sometimes Pro,Clothing,10,613.23,6132.3,East,Cancelled,Online,3,2025,2025Q1
ORD-1853,2025-04-25,CUST-292,Each Lite,Electronics,17,533.59,9071.03,North,Pending,Phone,4,2025,2025Q2
ORD-1855,2025-05-20,CUST-466,Happen Max,Food & Beverage,24,184.41,4425.84,East,Pending,Online,5,2025,2025Q2
ORD-1856,2026-05-23,CUST-201,Sure Max,Electronics,5,1874.55,9372.75,North,Delivered,Online,5,2026,2026Q2
ORD-1857,2024-07-17,CUST-138,Less Basic,Sports,34,1112.07,37810.38,South,Delivered,Phone,7,2024,2024Q3
ORD-1858,2025-06-15,CUST-403,Better Plus,Furniture,6,617.99,3707.94,East,Returned,Mobile App,6,2025,2025Q2
ORD-1859,2024-11-06,CUST-453,Art Basic,Sports,2,799.99,1599.98,South,Shipped,In-Store,11,2024,2024Q4
ORD-1861,2025-04-07,CUST-224,Security Max,Clothing,43,1205.18,51822.74,West,Pending,Phone,4,2025,2025Q2
ORD-1862,2025-01-14,CUST-152,Rest Pro,Food & Beverage,43,1036.2,44556.6,West,Cancelled,Online,1,2025,2025Q1
ORD-1863,2024-10-10,CUST-456,Air Lite,Electronics,48,1839.59,88300.32,Central,Returned,Phone,10,2024,2024Q4
ORD-1864,2025-05-16,CUST-495,Market Max,Sports,11,998.96,10988.56,South,Delivered,Phone,5,2025,2025Q2
ORD-1865,2024-07-08,CUST-254,Billion Max,Sports,47,1984.39,93266.33,Central,Cancelled,Phone,7,2024,2024Q3
ORD-1866,2025-09-21,CUST-450,Practice Pro,Electronics,23,1704.34,39199.82,West,Cancelled,Phone,9,2025,2025Q3
ORD-1867,2024-06-20,CUST-407,Because Max,Furniture,16,424.94,6799.04,West,Pending,Online,6,2024,2024Q2
ORD-1868,2025-09-01,CUST-161,Sort Max,Electronics,31,1861.88,57718.28,South,Delivered,In-Store,9,2025,2025Q3
ORD-1869,2024-06-06,CUST-389,Stay Pro,Electronics,11,241.57,2657.27,West,Cancelled,Online,6,2024,2024Q2
ORD-1870,2026-02-15,CUST-500,Business Max,Food & Beverage,16,1636.72,26187.52,Central,Pending,Phone,2,2026,2026Q1
ORD-1871,2024-10-10,CUST-121,Tell Plus,Clothing,8,767.44,6139.52,South,Returned,Phone,10,2024,2024Q4
ORD-1872,2026-05-18,CUST-277,None Plus,Sports,4,1757.17,7028.68,Central,Shipped,Online,5,2026,2026Q2
ORD-1873,2025-06-27,CUST-372,Room Plus,Clothing,40,1737.43,69497.2,South,Delivered,Mobile App,6,2025,2025Q2
ORD-1874,2025-12-31,CUST-319,Support Plus,Furniture,4,1613.79,6455.16,West,Returned,Mobile App,12,2025,2025Q4
ORD-1875,2024-07-10,CUST-438,Minute Max,Sports,25,1582.16,39554.0,East,Shipped,Mobile App,7,2024,2024Q3
ORD-1876,2025-08-29,CUST-289,Hand Lite,Clothing,3,616.31,1848.93,South,Shipped,Phone,8,2025,2025Q3
ORD-1877,2025-12-10,CUST-135,Example Plus,Furniture,32,171.03,5472.96,South,Cancelled,Online,12,2025,2025Q4
ORD-1878,2024-07-02,CUST-359,Cost Plus,Food & Beverage,3,811.93,2435.79,East,Returned,Online,7,2024,2024Q3
ORD-1879,2025-07-24,CUST-431,Effort Max,Furniture,27,355.31,9593.37,West,Cancelled,Mobile App,7,2025,2025Q3
ORD-1880,2024-10-06,CUST-274,Him Basic,Clothing,29,1392.95,40395.55,Central,Cancelled,Mobile App,10,2024,2024Q4
ORD-1881,2024-08-04,CUST-106,Soldier Max,Electronics,32,698.74,22359.68,North,Shipped,Online,8,2024,2024Q3
ORD-1882,2024-08-22,CUST-315,Congress Pro,Sports,19,1951.46,37077.74,East,Shipped,Phone,8,2024,2024Q3
ORD-1883,2024-06-04,CUST-350,Conference Plus,Food & Beverage,21,1285.53,26996.13,North,Cancelled,Mobile App,6,2024,2024Q2
ORD-1884,2026-03-03,CUST-154,Single Pro,Clothing,5,1646.74,8233.7,West,Cancelled,In-Store,3,2026,2026Q1
ORD-1885,2024-12-16,CUST-321,Add Plus,Food & Beverage,18,273.72,4926.96,South,Shipped,In-Store,12,2024,2024Q4
ORD-1886,2025-01-29,CUST-285,Prepare Basic,Furniture,28,1725.41,48311.48,South,Pending,Online,1,2025,2025Q1
ORD-1887,2026-05-03,CUST-425,Section Lite,Clothing,42,1846.29,77544.18,West,Delivered,Phone,5,2026,2026Q2
ORD-1888,2025-08-08,CUST-335,Environmental Basic,Electronics,22,979.25,21543.5,Central,Cancelled,In-Store,8,2025,2025Q3
ORD-1889,2025-02-12,CUST-462,Lose Max,Electronics,21,1216.44,25545.24,Central,Shipped,Mobile App,2,2025,2025Q1
ORD-1890,2025-06-27,CUST-178,Ready Max,Electronics,6,1531.97,9191.82,West,Returned,Phone,6,2025,2025Q2
ORD-1891,2024-08-03,CUST-322,Method Pro,Electronics,1,357.93,357.93,West,Returned,Online,8,2024,2024Q3
ORD-1892,2025-03-19,CUST-190,Read Pro,Sports,5,1010.11,5050.55,West,Pending,Mobile App,3,2025,2025Q1
ORD-1894,2026-03-28,CUST-367,Data Max,Clothing,12,301.28,3615.36,West,Returned,Online,3,2026,2026Q1
ORD-1895,2025-10-15,CUST-433,Reach Max,Electronics,26,741.39,19276.14,West,Pending,Phone,10,2025,2025Q4
ORD-1896,2025-12-08,CUST-238,They Plus,Sports,46,145.66,6700.36,South,Cancelled,In-Store,12,2025,2025Q4
ORD-1897,2025-08-21,CUST-415,Agree Basic,Electronics,34,61.37,2086.58,North,Shipped,In-Store,8,2025,2025Q3
ORD-1898,2025-07-25,CUST-375,Movie Plus,Electronics,49,278.98,13670.02,Central,Delivered,Online,7,2025,2025Q3
ORD-1899,2026-03-13,CUST-496,One Lite,Furniture,14,1926.6,26972.4,North,Shipped,In-Store,3,2026,2026Q1
ORD-1900,2025-05-18,CUST-347,Science Plus,Clothing,26,1103.56,28692.56,South,Shipped,Online,5,2025,2025Q2
ORD-1901,2024-12-05,CUST-338,Bar Max,Food & Beverage,45,1931.99,86939.55,East,Pending,In-Store,12,2024,2024Q4
ORD-1903,2024-09-01,CUST-474,Common Pro,Furniture,9,630.51,5674.59,East,Cancelled,Phone,9,2024,2024Q3
