Product_ID,Product_Name,Brand,Category,Stock_Quantity,Cost_Price,Selling_Price,Rating,Supplier,Last_Restocked,Profit_Margin_Pct,Stock_Status
PROD-2643,Make Basic,Brown-Cochran,Clothing,11,680.8,761.88,1.7,"Myers, Cole and Davis",2025-09-11,10.64,Low
PROD-2644,Agency Plus,"Smith,",Furniture,0,81.19,185.41,4.8,"Dudley, Rowe and Allen",2025-10-19,56.21,Out of Stock
PROD-2645,Early Basic,"Drake,",Food & Beverage,52,423.66,913.91,1.8,Boyle-Koch,2025-10-13,53.64,Medium
PROD-2646,Suffer Basic,Harvey-Greene,Clothing,0,603.67,1109.05,2.0,Velazquez-Blankenship,2025-08-22,45.57,Out of Stock
PROD-2647,Charge Lite,"Powers,",Electronics,388,937.42,1689.32,4.9,Hoffman and Sons,2026-01-13,44.51,High
PROD-2648,Imagine Plus,"Cabrera,",Food & Beverage,282,315.24,696.01,3.9,Hernandez PLC,2025-09-09,54.71,High
PROD-2649,Necessary Pro,Smith,Food & Beverage,139,253.52,293.88,3.8,"Sosa, Gillespie and Soto",2025-12-09,13.73,Medium
PROD-2650,Agreement Basic,Brown-Reyes,Furniture,400,655.89,981.43,4.4,"Alexander, Jones and Parker",2025-12-12,33.17,High
PROD-2651,Operation Elite,"Williams,",Electronics,389,621.14,704.34,1.5,"Davis, Riley and Harris",2025-06-12,11.81,High
PROD-2652,Local Plus,Davis-White,Clothing,96,335.45,665.59,3.8,Weber-Brown,2025-10-08,49.6,Medium
PROD-2653,Under Basic,"Ashley,",Furniture,4,928.46,1915.69,3.0,"Salazar, Bell and Koch",2025-12-16,51.53,Low
PROD-2654,Read Basic,Wilson-Miller,Electronics,56,845.64,970.19,4.3,"Gutierrez, Hernandez and Newton",2026-03-24,12.84,Medium
PROD-2655,Management Elite,Odom-Garcia,Clothing,411,227.86,489.87,3.0,Campbell and Sons,2026-01-24,53.49,High
PROD-2656,Audience Elite,Rivera,Electronics,333,242.95,543.77,3.5,Chapman and Sons,2025-11-16,55.32,High
PROD-2657,Teacher Lite,"Bell,",Sports,68,514.74,838.51,2.9,Ibarra-Glass,2025-08-12,38.61,Medium
PROD-2658,Off Elite,Hunter,Furniture,117,774.7,1286.82,2.9,Frederick-Harvey,2026-03-25,39.8,Medium
PROD-2659,Simple Pro,Brown,Food & Beverage,375,48.82,109.63,4.1,Sullivan LLC,2026-02-17,55.47,High
PROD-2660,Value Lite,Dunn,Sports,58,694.87,1617.15,3.5,"Ross, Watson and Washington",2026-03-02,57.03,Medium
PROD-2661,Society Max,"Todd,",Electronics,32,649.99,1499.38,3.5,Horton-Dawson,2025-09-11,56.65,Low
PROD-2662,Thought Pro,"Goodwin,",Food & Beverage,317,235.32,284.06,2.8,Perry Inc,2025-07-05,17.16,High
PROD-2663,Government Lite,"Walker,",Clothing,49,682.95,1234.11,3.1,Barnes Group,2026-02-18,44.66,Low
PROD-2664,Use Pro,Fisher-Fry,Food & Beverage,367,940.48,1960.79,4.0,Velazquez Inc,2025-10-07,52.04,High
PROD-2665,Though Max,Davis-Hardy,Electronics,488,51.55,109.58,4.3,Mullins-Thomas,2026-04-30,52.96,High
PROD-2666,Carry Basic,Black,Electronics,18,323.05,364.47,3.8,"Pope, Hanson and Garcia",2025-12-02,11.36,Low
PROD-2667,Expert Plus,Roach,Electronics,213,440.99,943.59,4.7,Manning-Dennis,2025-06-18,53.26,High
PROD-2668,History Lite,Hoffman,Sports,196,899.76,1672.09,4.3,"Graham, Carpenter and Cruz",2026-02-13,46.19,Medium
PROD-2669,Else Pro,Ruiz,Furniture,378,962.45,2296.95,3.2,"Green, Weaver and Hawkins",2025-07-09,58.1,High
PROD-2670,Statement Pro,Smith-Grant,Clothing,449,446.89,551.36,3.7,Rich Ltd,2026-01-16,18.95,High
PROD-2671,True Max,"Jensen,",Sports,477,751.28,1445.07,4.7,Jacobs and Sons,2025-11-22,48.01,High
PROD-2672,Professor Max,"Sutton,",Sports,46,534.0,879.8,3.5,White Inc,2025-11-23,39.3,Low
PROD-2673,Animal Lite,Price-Gutierrez,Clothing,166,540.09,1222.8,4.3,Anderson-Keller,2025-10-05,55.83,Medium
PROD-2674,Old Max,"Kennedy,",Clothing,0,281.71,648.78,3.8,Hamilton LLC,1900-01-01,56.58,Out of Stock
PROD-2675,Seat Plus,Becker-Chan,Electronics,288,220.87,485.62,3.2,Jones-Anderson,2026-03-06,54.52,High
PROD-2676,Sign Lite,Walters,Electronics,140,291.57,494.27,2.0,Green-Joyce,2026-03-30,41.01,Medium
PROD-2677,Site Basic,Miller,Furniture,83,558.55,1195.79,2.7,"Palmer, Hayden and Lopez",2025-07-31,53.29,Medium
PROD-2678,Record Plus,Gonzales-Chavez,Furniture,181,34.01,51.8,4.9,Richmond PLC,2025-06-18,34.34,Medium
PROD-2679,Part Lite,Unknown,Food & Beverage,390,907.71,1581.66,3.6,"Coleman, Kim and Beck",2026-02-08,42.61,High
PROD-2680,List Lite,"Parker,",Food & Beverage,78,160.5,198.95,3.3,Nolan-West,2026-02-21,19.33,Medium
PROD-2681,Per Lite,"Elliott,",Furniture,214,223.99,550.34,4.7,"Dominguez, Rasmussen and Meza",2026-04-14,59.3,High
PROD-2682,Late Pro,Payne,Sports,13,520.68,992.77,3.3,"Berry, Elliott and Nelson",2025-09-25,47.55,Low
PROD-2683,Few Elite,Anderson,Furniture,214,711.56,1157.86,3.1,Wells-Berry,2026-04-10,38.55,High
PROD-2684,Stuff Lite,"Reynolds,",Food & Beverage,402,100.25,170.56,4.0,"Brown, Dixon and Buck",2025-06-26,41.22,High
PROD-2685,Whose Pro,Jones-Woods,Furniture,127,321.11,453.14,3.9,"Flynn, Nunez and Townsend",2025-07-01,29.14,Medium
PROD-2686,Do Elite,Wilson-Carrillo,Furniture,309,968.83,1616.84,1.8,Castaneda Inc,2026-02-18,40.08,High
PROD-2687,By Elite,Peters-Zhang,Food & Beverage,476,266.03,396.38,2.9,Cook-Mclean,2025-10-11,32.89,High
PROD-2688,Cause Lite,Russell,Electronics,247,316.48,474.15,2.9,"Lawrence, Vazquez and Walters",2026-03-06,33.25,High
PROD-2689,Member Plus,"Smith,",Furniture,403,837.32,1745.0,2.5,"Wiley, Dawson and Cole",2025-11-29,52.02,High
PROD-2690,Surface Elite,Hanson,Furniture,28,54.96,99.44,3.1,Mccormick and Sons,2026-02-13,44.73,Low
PROD-2691,Sing Pro,Terrell,Furniture,279,467.29,764.19,2.7,Johnson-Joseph,2025-08-25,38.85,High
PROD-2692,According Elite,Thompson-Bryant,Sports,337,382.72,953.13,1.8,Porter-Martin,2026-05-29,59.85,High
PROD-2693,Protect Plus,Kim-Melendez,Sports,318,320.0,677.95,2.6,Walker-Palmer,2025-09-25,52.8,High
PROD-2694,Right Max,"Brooks,",Food & Beverage,201,289.27,522.72,1.3,Wells-Jones,2025-10-23,44.66,High
PROD-2695,Member Pro,Martinez,Electronics,360,95.92,207.93,3.3,Maynard Group,2026-04-29,53.87,High
PROD-2696,Standard Elite,"Decker,",Furniture,56,318.25,668.46,4.4,Mata-Miller,2026-01-26,52.39,Medium
PROD-2697,Along Pro,Russell,Sports,391,47.84,82.92,3.9,"Garcia, Schultz and Hernandez",2025-11-21,42.31,High
PROD-2698,Sense Elite,"Bernard,",Electronics,217,782.06,1492.98,2.4,Conley LLC,2025-11-15,47.62,High
PROD-2699,Defense Basic,Vazquez-Price,Clothing,61,401.24,455.35,1.3,Lawson-Flores,2026-01-05,11.88,Medium
PROD-2700,Between Pro,Wilkinson,Food & Beverage,156,446.68,973.62,1.8,Becker Inc,2026-04-18,54.12,Medium
PROD-2701,We Plus,"Rhodes,",Clothing,201,894.13,1543.2,3.2,Sweeney and Sons,2026-01-02,42.06,High
PROD-2702,Stop Basic,"Harris,",Clothing,16,659.76,1166.14,1.8,Watkins-Vega,2025-07-10,43.42,Low
PROD-2703,Writer Lite,Snow-Downs,Furniture,321,13.02,16.31,3.2,Miller-Rodriguez,2026-04-14,20.17,High
PROD-2704,Local Pro,Rodriguez-Wilson,Food & Beverage,5,943.46,1448.07,1.9,"Bowman, Weaver and Thomas",2025-06-21,34.85,Low
PROD-2705,Generation Lite,"Cunningham,",Electronics,57,240.96,313.56,4.4,Crawford-Bradley,2025-11-13,23.15,Medium
PROD-2706,Many Max,Guzman,Clothing,324,112.08,222.13,2.6,Perez-Khan,2026-05-16,49.54,High
PROD-2707,Whole Lite,Gonzalez,Sports,411,769.29,936.29,2.0,"Stevens, Lee and Rogers",2025-09-22,17.84,High
PROD-2708,Age Pro,Martinez-Vargas,Food & Beverage,317,502.97,948.22,4.2,Cole Group,2025-09-09,46.96,High
PROD-2709,Land Lite,"Mullen,",Furniture,168,436.6,607.2,2.4,"Sanchez, Johnson and Trevino",2026-05-12,28.1,Medium
PROD-2710,Product Pro,Castillo-White,Clothing,452,253.26,612.62,1.4,Snow and Sons,2026-03-24,58.66,High
PROD-2711,Artist Pro,"Juarez,",Electronics,81,549.73,993.38,3.3,Thomas-Parker,2025-11-09,44.66,Medium
PROD-2712,Full Basic,"Lang,",Clothing,473,278.01,338.46,3.3,Duffy-Norris,2026-03-25,17.86,High
PROD-2713,Magazine Plus,Martin,Food & Beverage,467,902.08,1501.49,3.9,"Brandt, Maxwell and Delgado",2026-03-22,39.92,High
PROD-2714,Attention Lite,Mcintosh-Luna,Electronics,424,219.13,498.15,3.0,Cannon and Sons,2026-05-08,56.01,High
PROD-2715,Vote Lite,Gibbs-Freeman,Furniture,432,884.93,1621.87,2.8,"Garcia, White and Espinoza",2026-04-16,45.44,High
PROD-2716,Own Plus,Wilkins,Sports,0,561.61,1277.95,2.1,Atkinson-Wilson,2026-04-04,56.05,Out of Stock
PROD-2717,Film Elite,Gonzalez-Huffman,Food & Beverage,176,829.35,1795.39,1.3,Collier PLC,2025-06-23,53.81,Medium
PROD-2718,Instead Lite,"Wilson,",Sports,0,714.28,844.64,4.5,"Allen, Martinez and Douglas",2026-05-18,15.43,Out of Stock
PROD-2719,Truth Elite,Wilson-Roberson,Clothing,70,698.21,1250.34,3.9,Adams-Stevens,2026-01-03,44.16,Medium
PROD-2720,Hard Basic,Nielsen,Furniture,386,327.72,549.46,2.2,Bailey-Oneill,2026-05-20,40.36,High
PROD-2721,Speech Elite,Roth,Furniture,265,237.73,507.96,3.4,Johnson Group,2026-05-27,53.2,High
PROD-2722,Power Max,Scott,Furniture,97,214.83,487.25,1.8,Howell-Jones,2025-10-12,55.91,Medium
PROD-2723,Interview Plus,Daniel-Peters,Food & Beverage,344,857.91,987.55,4.6,"Myers, Young and Stone",2026-06-02,13.13,High
PROD-2724,Hotel Plus,Daniels,Sports,290,821.32,1695.69,1.5,"Hebert, Thomas and Tran",2026-05-14,51.56,High
PROD-2725,Light Elite,"Hayes,",Food & Beverage,207,443.37,859.35,1.0,Hendrix-Taylor,2026-03-21,48.41,High
PROD-2726,Article Max,"Bradley,",Furniture,1,136.74,317.24,3.0,Murphy and Sons,2025-06-28,56.9,Low
PROD-2727,Early Plus,"Shaw,",Furniture,123,385.34,568.53,3.3,"Love, Ford and Wilson",2026-02-21,32.22,Medium
PROD-2728,Above Elite,Brown-Baldwin,Clothing,279,621.25,865.35,3.3,Santiago-Jennings,2026-01-02,28.21,High
PROD-2729,School Elite,Allen,Electronics,73,457.13,862.77,1.2,Haney Ltd,2026-05-10,47.02,Medium
PROD-2730,Describe Pro,Smith,Sports,165,781.29,1393.99,2.3,Duke-Roberts,2025-11-28,43.95,Medium
PROD-2731,Measure Max,Moses-Collins,Sports,21,997.63,1795.48,3.0,"Anthony, Brown and Lopez",2026-03-12,44.44,Low
PROD-2732,Trade Pro,"Bartlett,",Furniture,153,195.18,476.88,1.9,"Lewis, Vance and Steele",2025-12-04,59.07,Medium
PROD-2733,Nothing Lite,Johnson,Sports,426,462.35,661.18,4.5,Reyes LLC,2025-08-08,30.07,High
PROD-2734,Or Pro,"Roberson,",Electronics,438,433.83,757.43,1.3,Maxwell-Richards,2026-01-29,42.72,High
PROD-2735,Drive Elite,"Wilson,",Food & Beverage,294,307.97,547.01,2.9,"Johnson, Freeman and Lang",2025-10-18,43.7,High
PROD-2736,Language Pro,Smith-Sanchez,Food & Beverage,218,202.11,379.31,3.8,Turner-Cox,2026-04-03,46.72,High
PROD-2737,Pull Basic,Stewart-Thomas,Sports,156,70.36,150.26,2.0,Foster-Mclaughlin,2025-12-16,53.17,Medium
PROD-2738,Tonight Lite,Allison-Weber,Furniture,494,887.68,1887.47,3.5,"Patterson, Lewis and Fisher",2025-10-29,52.97,High
PROD-2739,Name Basic,Sanders,Furniture,229,422.75,1010.26,4.3,"Hayes, Smith and Turner",2026-04-22,58.15,High
PROD-2740,Gas Lite,Wilson,Electronics,19,499.41,902.45,1.8,Turner Group,2025-09-01,44.66,Low
PROD-2741,Catch Pro,"Green,",Electronics,474,917.36,1108.64,4.7,"Matthews, Matthews and Mendoza",2026-03-27,17.25,High
PROD-2742,Success Plus,Cox-Hammond,Food & Beverage,40,777.41,993.68,3.2,Ruiz PLC,2025-11-22,21.76,Low
PROD-2743,System Plus,"Ryan,",Clothing,437,134.85,150.91,2.2,Adams-Guerrero,2025-11-08,10.64,High
PROD-2744,Its Elite,Huang,Food & Beverage,147,567.59,1037.51,2.7,"Browning, Johnson and Roberts",2025-09-20,45.29,Medium
PROD-2745,Spend Plus,"Hernandez,",Clothing,107,445.04,565.23,2.2,Jones-Meyer,2026-04-05,21.26,Medium
PROD-2746,Year Basic,"Andersen,",Sports,402,798.23,1098.62,3.9,"Morse, Shaw and Taylor",2026-05-12,27.34,High
PROD-2747,Mind Elite,Lopez,Furniture,83,725.61,1681.71,4.2,Holland and Sons,2026-01-03,56.85,Medium
PROD-2748,Few Max,Hatfield-Hester,Sports,482,691.95,1250.38,4.3,Garrett LLC,2025-10-15,44.66,High
PROD-2749,Cover Basic,"Blackwell,",Sports,366,343.84,804.48,4.9,Hines-Mcpherson,2026-01-10,57.26,High
PROD-2750,Big Basic,Harris,Clothing,321,805.94,1445.26,4.2,Rogers and Sons,2025-08-26,44.24,High
PROD-2751,South Max,"White,",Furniture,413,57.13,112.92,3.4,Rose and Sons,2025-07-27,49.41,High
PROD-2752,Appear Elite,Brown,Food & Beverage,308,163.83,300.53,2.4,"Griffin, Fowler and Wells",2026-02-25,45.49,High
PROD-2753,Sometimes Lite,Hoffman-Stewart,Furniture,289,338.95,439.22,3.2,"Anderson, Wheeler and Ford",2025-10-18,22.83,High
PROD-2754,Popular Plus,Smith-Williams,Electronics,405,81.42,189.21,1.2,Anderson-Gilmore,2025-07-07,56.97,High
PROD-2755,Treatment Lite,Meyer,Furniture,322,238.82,402.51,4.0,"Fitzgerald, Gordon and Conway",2025-06-17,40.67,High
PROD-2756,Hour Max,"Ingram,",Electronics,133,831.0,924.87,2.8,Brooks-Stanton,2026-04-17,10.15,Medium
PROD-2757,Describe Pro,Lynch,Food & Beverage,206,948.51,1199.5,1.1,Owens-Ball,2026-04-15,20.92,High
PROD-2758,Law Basic,Kaiser,Electronics,282,308.08,768.36,1.3,"Velasquez, Phillips and Murphy",2026-01-20,59.9,High
PROD-2759,Southern Plus,Wallace,Clothing,265,268.19,565.32,2.5,"Williams, Fisher and Webb",2025-06-10,52.56,High
PROD-2760,Business Lite,Maynard-Warner,Furniture,0,283.49,661.19,3.3,Vincent Group,2025-11-10,57.12,Out of Stock
PROD-2761,Out Elite,"Schultz,",Sports,480,281.33,416.24,2.9,Brown and Sons,2026-03-31,32.41,High
PROD-2762,Response Lite,"Jones,",Electronics,351,40.75,63.22,3.5,Johnston-Rodriguez,2025-09-17,35.54,High
PROD-2763,At Plus,"Miller,",Electronics,47,927.28,2174.81,2.9,Gutierrez-Campbell,2025-10-24,57.36,Low
PROD-2764,Effort Basic,Bell-Martin,Food & Beverage,325,217.63,411.18,3.6,Stephens PLC,2025-12-25,47.07,High
PROD-2765,Thing Pro,"Ruiz,",Furniture,232,422.9,563.44,1.9,Wheeler PLC,2025-12-10,24.94,High
PROD-2766,Very Lite,Bennett,Electronics,442,14.64,22.05,1.5,Sanders-Moore,2025-10-21,33.61,High
PROD-2767,These Plus,Romero-Willis,Food & Beverage,99,858.67,1768.03,3.4,Bond and Sons,2025-10-01,51.43,Medium
PROD-2768,Politics Lite,Williams,Furniture,58,732.5,1629.04,2.9,Hanson-Frey,2026-01-27,55.03,Medium
PROD-2769,There Elite,Unknown,Electronics,257,947.02,2303.9,1.1,"Garcia, Singleton and Miller",2025-11-24,58.89,High
PROD-2770,Arrive Basic,Shaw,Electronics,412,782.71,1414.38,2.5,Martin-Camacho,2025-09-30,44.66,High
PROD-2771,Car Basic,"Walker,",Furniture,451,317.14,617.26,1.4,Hebert-Beck,2026-01-11,48.62,High
PROD-2772,No Pro,"Gonzales,",Clothing,64,251.63,443.11,3.1,"Hall, Clark and Park",2025-10-17,43.21,Medium
PROD-2773,Value Elite,Gilbert-Mcbride,Furniture,82,699.23,975.33,2.6,"Walker, Bell and Benitez",2026-04-07,28.31,Medium
PROD-2774,Person Plus,Cunningham,Furniture,153,367.29,573.8,3.5,Thornton Group,2025-07-10,35.99,Medium
PROD-2775,Area Plus,Copeland-Rose,Sports,472,568.38,1219.44,4.2,Edwards PLC,2025-12-10,53.39,High
PROD-2776,Decide Max,"Miles,",Sports,265,11.23,28.02,2.2,Cortez-Jacobs,2025-06-14,59.92,High
PROD-2777,Him Elite,"Medina,",Clothing,308,66.58,159.72,4.8,"Peterson, Brooks and Levine",2026-01-26,58.31,High
PROD-2778,Factor Elite,Watts-Williams,Electronics,78,537.69,715.09,3.1,"Hernandez, Johnson and Ramsey",2025-11-27,24.81,Medium
PROD-2779,Action Plus,"Flores,",Furniture,314,568.24,1193.94,3.5,Harper LLC,2025-09-22,52.41,High
PROD-2780,After Plus,Rodriguez-Freeman,Clothing,149,752.7,1327.33,3.7,"Welch, Quinn and Howell",2026-01-29,43.29,Medium
PROD-2781,Company Lite,"Molina,",Clothing,434,136.31,210.57,3.0,"Hayden, Scott and Greene",2026-03-13,35.27,High
PROD-2782,Sometimes Pro,"Gonzalez,",Food & Beverage,47,515.62,696.56,3.0,Sanchez Group,2025-11-18,25.98,Low
PROD-2783,Ball Max,"Harris,",Sports,404,198.48,349.06,2.7,Rivera PLC,2025-11-06,43.14,High
PROD-2784,Father Elite,Unknown,Electronics,378,97.73,243.41,1.2,"Thompson, Wood and Cook",2025-08-19,59.85,High
PROD-2785,Later Plus,"Hill,",Furniture,247,413.44,458.03,1.1,"Perry, Bennett and Potter",2026-02-28,9.74,High
PROD-2786,Become Lite,Camacho,Clothing,277,167.52,348.79,2.4,Jackson-Friedman,2026-02-26,51.97,High
PROD-2787,Put Max,Carter,Electronics,355,225.67,311.19,2.3,Elliott LLC,2025-12-10,27.48,High
PROD-2788,Floor Pro,Rodriguez,Food & Beverage,97,320.97,395.24,2.6,Powell-Miller,2025-07-28,18.79,Medium
PROD-2789,Unit Pro,"Snyder,",Furniture,413,263.09,458.31,1.6,Collins and Sons,2026-05-02,42.6,High
PROD-2790,Newspaper Pro,Byrd-Cummings,Clothing,24,92.15,113.58,4.0,"Cruz, Lewis and Adkins",2025-09-06,18.87,Low
PROD-2791,Probably Max,Burns,Food & Beverage,0,94.47,186.57,4.4,Johnson-Dougherty,2026-05-12,49.36,Out of Stock
PROD-2792,Total Basic,Yoder-Lopez,Food & Beverage,283,197.28,381.19,3.0,Alvarez and Sons,2025-10-16,48.25,High
PROD-2793,Nothing Max,Wilson-Chambers,Food & Beverage,448,55.31,66.01,3.0,"Olson, Jones and Cisneros",2026-03-10,16.21,High
PROD-2794,Carry Pro,Livingston-Hammond,Electronics,368,628.32,1250.91,3.8,Spencer PLC,2025-09-17,49.77,High
PROD-2795,Give Lite,Page-Doyle,Furniture,300,290.89,679.72,4.4,"Hawkins, Foster and Moody",2025-09-08,57.2,High
PROD-2796,Leg Max,"Crawford,",Furniture,67,283.35,448.53,2.7,Simmons and Sons,2026-04-29,36.83,Medium
PROD-2797,Eight Lite,Copeland,Sports,6,335.34,375.51,2.2,Huerta-Rodriguez,2025-06-08,10.7,Low
PROD-2798,Account Basic,Lee-Banks,Furniture,304,664.48,910.14,4.7,Brown-Sullivan,2026-03-14,26.99,High
PROD-2799,Experience Pro,Schneider-Charles,Clothing,136,871.28,1305.06,3.1,Wright PLC,2025-11-02,33.24,Medium
PROD-2800,Course Pro,"Smith,",Sports,163,760.29,1806.54,3.0,Buckley LLC,2025-11-08,57.91,Medium
PROD-2801,Rate Lite,"Figueroa,",Food & Beverage,82,728.89,1236.66,1.7,Delgado-Clark,2026-01-22,41.06,Medium
PROD-2802,World Basic,Hill-Boyd,Furniture,384,486.97,1032.89,1.4,"Snyder, George and Luna",2025-06-29,52.85,High
PROD-2803,Box Pro,"Figueroa,",Sports,137,695.34,1122.41,4.4,"Lopez, Campbell and Nichols",2025-10-26,38.05,Medium
PROD-2804,Three Max,Lewis,Clothing,419,555.0,1206.45,3.5,Hill Group,2025-06-24,54.0,High
PROD-2805,Black Lite,Campbell-Browning,Clothing,72,220.17,530.18,2.3,Kim-Turner,2025-08-23,58.47,Medium
PROD-2806,Learn Basic,Robinson,Furniture,236,212.55,400.78,1.8,Velazquez Ltd,2025-06-20,46.97,High
PROD-2807,Military Lite,Unknown,Clothing,45,299.91,599.29,3.2,Brown-Williams,2025-12-06,49.96,Low
PROD-2808,Single Elite,Travis-Ramirez,Food & Beverage,105,911.25,1260.83,3.3,"Johnson, Hicks and Castaneda",2025-06-18,27.73,Medium
PROD-2809,Reason Pro,Melton,Sports,415,549.68,1060.71,1.8,Cruz LLC,2025-12-18,48.18,High
PROD-2810,Ago Lite,Mendoza-Gates,Clothing,287,735.24,914.76,4.4,"Weeks, Rodriguez and Adkins",2025-06-19,19.62,High
PROD-2811,Seat Max,Unknown,Furniture,261,349.83,490.82,1.3,Nelson Inc,2025-09-12,28.73,High
PROD-2812,Effort Pro,Holland,Furniture,175,410.68,554.28,2.4,Griffith-Jackson,2026-04-29,25.91,Medium
PROD-2813,Others Basic,Smith,Electronics,0,129.94,245.47,3.7,Reed-Prince,2025-07-30,47.06,Out of Stock
PROD-2814,Go Basic,"Johnston,",Furniture,144,175.44,224.1,2.1,Green-Brown,2025-11-30,21.71,Medium
PROD-2815,Outside Pro,Young-Hall,Sports,329,828.22,1516.67,4.3,"Webb, Collier and Mccarthy",2025-11-11,45.39,High
PROD-2816,Right Basic,"Johnson,",Food & Beverage,369,586.91,1175.44,4.0,"Smith, Garcia and Washington",2026-01-31,50.07,High
PROD-2817,However Plus,Smith-Winters,Sports,282,340.84,557.66,4.2,Bennett-Scott,2026-04-29,38.88,High
PROD-2818,Summer Pro,Kelly-Rivera,Clothing,53,803.84,1532.05,1.5,"Page, Brown and Barker",2025-10-09,47.53,Medium
PROD-2819,Film Pro,"Booth,",Food & Beverage,177,250.29,574.36,1.6,"Burnett, Joseph and Kirby",2026-02-13,56.42,Medium
PROD-2820,Under Max,Unknown,Food & Beverage,418,976.15,1900.26,2.1,"Mccarthy, Gaines and Sawyer",2026-02-21,48.63,High
PROD-2821,To Pro,Ramirez-Vazquez,Electronics,243,348.09,853.98,3.1,Robertson-Schroeder,2026-04-23,59.24,High
PROD-2822,Someone Max,"Cook,",Clothing,340,340.62,726.26,4.0,Delgado PLC,2026-02-19,53.1,High
PROD-2823,Buy Pro,Hicks,Sports,126,315.35,618.79,4.3,Douglas Ltd,2026-03-21,49.04,Medium
PROD-2824,Very Max,"Stephenson,",Food & Beverage,408,126.5,300.17,3.8,"Graham, Lane and Morgan",2025-11-03,57.86,High
PROD-2825,Race Max,French,Furniture,411,115.58,161.01,4.7,Scott-Taylor,2026-01-22,28.22,High
PROD-2826,Reveal Plus,White-Jackson,Sports,366,649.86,717.28,4.0,Mahoney-Wyatt,2025-08-07,9.4,High
PROD-2827,Call Basic,Farmer-Russell,Furniture,270,875.74,1247.55,2.2,"Hardy, Watson and Sherman",2026-05-26,29.8,High
PROD-2828,Policy Lite,Lucas,Food & Beverage,131,791.57,1430.39,2.1,Harris Group,2025-06-18,44.66,Medium
PROD-2829,While Max,"Montoya,",Furniture,92,145.4,349.16,3.8,"Johnson, Bonilla and Hendricks",2026-05-21,58.36,Medium
PROD-2830,Tend Plus,"Johnston,",Food & Beverage,378,547.85,1074.28,1.8,Schneider-Fernandez,2025-07-29,49.0,High
PROD-2831,They Elite,Clayton,Food & Beverage,72,110.06,143.15,1.4,Martinez-Delgado,2025-07-16,23.12,Medium
PROD-2832,Song Max,Torres,Food & Beverage,410,50.07,88.41,3.1,Martin Ltd,2026-03-14,43.37,High
PROD-2833,Decade Lite,"Farrell,",Food & Beverage,409,658.1,724.14,4.3,Beasley-Buckley,2025-08-23,9.12,High
PROD-2834,Term Elite,"Pham,",Food & Beverage,402,537.48,649.76,1.4,Marshall Ltd,2026-05-28,17.28,High
PROD-2835,Anything Elite,Dunn-Jacobs,Electronics,247,86.61,212.87,4.2,Diaz-Riley,2025-09-19,59.31,High
PROD-2836,Beyond Pro,"Diaz,",Sports,347,39.76,51.36,4.2,"Harris, Martinez and Russell",2026-05-12,22.59,High
PROD-2837,Catch Max,"Ruiz,",Electronics,272,989.81,2207.4,2.9,Faulkner-Boone,2026-05-08,55.16,High
PROD-2838,Without Plus,Yang-Cooley,Food & Beverage,42,34.87,59.12,1.2,"Guzman, Pope and Harris",2025-07-03,41.02,Low
PROD-2839,Unit Elite,Hernandez-Jones,Electronics,376,447.31,787.43,1.7,"Burch, Jones and Snyder",2026-01-24,43.19,High
PROD-2840,Best Basic,"Hall,",Clothing,40,507.1,772.61,3.8,"Miller, Davenport and Christensen",2026-05-31,34.37,Low
PROD-2841,Risk Pro,Miller-Patrick,Sports,169,121.69,263.34,3.8,Byrd Ltd,2026-05-15,53.79,Medium
PROD-2842,Cover Basic,"Sutton,",Furniture,433,173.22,248.93,4.6,"Torres, Greer and Ramirez",2025-11-28,30.41,High
PROD-2843,Serve Lite,Cunningham-Delgado,Clothing,211,355.05,586.03,3.3,Fowler-Harper,2025-12-31,39.41,High
PROD-2844,Area Pro,Lee-Harper,Sports,492,762.87,1665.72,1.5,Johnson-Williams,2025-08-03,54.2,High
PROD-2845,Young Basic,Davidson,Sports,167,509.55,1064.32,1.5,Aguirre-Butler,2025-12-24,52.12,Medium
PROD-2846,Road Plus,Carroll-Clay,Furniture,38,639.71,1021.61,3.9,Gonzalez LLC,2025-10-23,37.38,Low
PROD-2847,Low Plus,Monroe,Clothing,368,985.25,2240.57,1.7,Flores-Willis,2025-10-09,56.03,High
PROD-2848,White Basic,Jones,Sports,244,769.17,1187.41,2.3,"Cochran, Davis and Cooper",2025-06-25,35.22,High
PROD-2849,Father Pro,Wilson,Sports,0,437.19,528.77,2.9,Acevedo-Neal,2025-08-13,17.32,Out of Stock
PROD-2850,Leg Max,Smith,Sports,110,449.21,874.85,1.1,Gonzalez Inc,2026-02-23,48.65,Medium
PROD-2851,Her Lite,Wells,Furniture,479,620.68,868.62,2.0,Rodriguez Inc,2026-03-05,28.54,High
PROD-2852,Really Lite,"Marshall,",Electronics,435,667.04,888.87,2.6,Cunningham-Martin,2025-07-27,24.96,High
PROD-2853,Officer Elite,Andrews-Harris,Food & Beverage,46,503.21,1000.02,2.1,"Olson, Shannon and Fields",2026-03-08,49.68,Low
PROD-2854,Debate Plus,"Small,",Clothing,62,646.64,1168.5,1.5,Drake-Davis,2025-10-03,44.66,Medium
PROD-2855,Candidate Pro,King,Food & Beverage,224,28.41,36.93,3.9,"Johnston, Dickerson and Coleman",2025-09-06,23.07,High
PROD-2856,Speak Elite,"Klein,",Electronics,365,432.47,740.45,4.3,"Berry, Baker and Maynard",2025-12-06,41.59,High
